Player_ID,Position,LS_Current,LS_Potential,ST_Current,ST_Potential,RS_Current,RS_Potential,LW_Current,LW_Potential,LF_Current,LF_Potential,CF_Current,CF_Potential,RF_Current,RF_Potential,RW_Current,RW_Potential,LAM_Current,LAM_Potential,CAM_Current,CAM_Potential,RAM_Current,RAM_Potential,LM_Current,LM_Potential,LCM_Current,LCM_Potential,CM_Current,CM_Potential,RCM_Current,RCM_Potential,RM_Current,RM_Potential,LWB_Current,LWB_Potential,LDM_Current,LDM_Potential,CDM_Current,CDM_Potential,RDM_Current,RDM_Potential,RWB_Current,RWB_Potential,LB_Current,LB_Potential,LCB_Current,LCB_Potential,CB_Current,CB_Potential,RCB_Current,RCB_Potential,RB_Current,RB_Potential
186783,RM,70,72,70,72,70,72,73,75,73,75,73,75,73,75,73,75,72,74,72,74,72,74,73,75,69,71,69,71,69,71,73,75,65,67,63,65,63,65,63,65,65,67,63,65,58,60,58,60,58,60,63,65
186788,LCB,57,59,57,59,57,59,57,59,56,58,56,58,56,58,57,59,57,59,57,59,57,59,59,61,59,61,59,61,59,61,59,61,64,66,64,66,64,66,64,66,64,66,65,67,67,69,67,69,67,69,65,67
186801,LCM,71,73,71,73,71,73,67,69,70,72,70,72,70,72,67,69,68,70,68,70,68,70,68,70,70,72,70,72,70,72,68,70,72,74,74,76,74,76,74,76,72,74,73,75,77,79,77,79,77,79,73,75
186805,LM,71,73,71,73,71,73,76,78,74,76,74,76,74,76,76,78,74,76,74,76,74,76,75,77,67,69,67,69,67,69,75,77,54,56,51,53,51,53,51,53,54,56,51,53,42,44,42,44,42,44,51,53
186817,CB,50,52,50,52,50,52,48,50,48,50,48,50,48,50,48,50,49,51,49,51,49,51,50,52,54,56,54,56,54,56,50,52,61,63,65,67,65,67,65,67,61,63,64,66,72,74,72,74,72,74,64,66
186823,RB,53,55,53,55,53,55,57,59,55,57,55,57,55,57,57,59,56,58,56,58,56,58,58,60,58,60,58,60,58,60,58,60,63,65,63,65,63,65,63,65,63,65,63,65,64,66,64,66,64,66,63,65
186832,LB,73,75,73,75,73,75,76,78,76,78,76,78,76,78,76,78,77,79,77,79,77,79,77,79,78,80,78,80,78,80,77,79,78,80,78,80,78,80,78,80,78,80,78,80,77,79,77,79,77,79,78,80
186839,RM,68,70,68,70,68,70,70,72,69,71,69,71,69,71,70,72,68,70,68,70,68,70,70,72,62,64,62,64,62,64,70,72,56,58,51,53,51,53,51,53,56,58,52,54,44,46,44,46,44,46,52,54
186842,LM,58,60,58,60,58,60,60,62,59,61,59,61,59,61,60,62,59,61,59,61,59,61,59,61,55,57,55,57,55,57,59,61,53,55,51,53,51,53,51,53,53,55,51,53,49,51,49,51,49,51,51,53
186845,LB,55,57,55,57,55,57,59,61,56,58,56,58,56,58,59,61,56,58,56,58,56,58,61,63,58,60,58,60,58,60,61,63,65,67,61,63,61,63,61,63,65,67,64,66,58,60,58,60,58,60,64,66
186849,CM,60,62,60,62,60,62,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,63,65,61,63,61,63,61,63,63,65,59,61,58,60,58,60,58,60,59,61,58,60,54,56,54,56,54,56,58,60
186869,ST,64,66,64,66,64,66,60,62,61,63,61,63,61,63,60,62,59,61,59,61,59,61,60,62,55,57,55,57,55,57,60,62,51,53,49,51,49,51,49,51,51,53,50,52,49,51,49,51,49,51,50,52
186876,RCB,56,58,56,58,56,58,54,56,55,57,55,57,55,57,54,56,56,58,56,58,56,58,56,58,60,62,60,62,60,62,56,58,62,64,66,68,66,68,66,68,62,64,63,65,68,70,68,70,68,70,63,65
186881,RCM,60,62,60,62,60,62,61,63,61,63,61,63,61,63,61,63,62,64,62,64,62,64,62,64,63,65,63,65,63,65,62,64,64,66,66,68,66,68,66,68,64,66,64,66,65,67,65,67,65,67,64,66
186882,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
186884,CDM,52,54,52,54,52,54,55,57,55,57,55,57,55,57,55,57,57,59,57,59,57,59,57,59,59,61,59,61,59,61,57,59,58,60,61,63,61,63,61,63,58,60,58,60,61,63,61,63,61,63,58,60
186887,ST,67,69,67,69,67,69,67,69,67,69,67,69,67,69,67,69,67,69,67,69,67,69,67,69,64,66,64,66,64,66,67,69,56,58,56,58,56,58,56,58,56,58,53,55,52,54,52,54,52,54,53,55
186905,ST,75,77,75,77,75,77,71,73,73,75,73,75,73,75,71,73,72,74,72,74,72,74,71,73,69,71,69,71,69,71,71,73,59,61,61,63,61,63,61,63,59,61,57,59,58,60,58,60,58,60,57,59
186912,CDM,65,67,65,67,65,67,67,69,66,68,66,68,66,68,67,69,68,70,68,70,68,70,69,71,71,73,71,73,71,73,69,71,73,75,73,75,73,75,73,75,73,75,72,74,72,74,72,74,72,74,72,74
186922,LB,56,58,56,58,56,58,59,61,57,59,57,59,57,59,59,61,58,60,58,60,58,60,60,62,59,61,59,61,59,61,60,62,63,65,61,63,61,63,61,63,63,65,64,66,62,64,62,64,62,64,64,66
186935,RCM,68,70,68,70,68,70,69,71,69,71,69,71,69,71,69,71,71,73,71,73,71,73,70,72,73,75,73,75,73,75,70,72,71,73,73,75,73,75,73,75,71,73,70,72,71,73,71,73,71,73,70,72
186937,CB,46,48,46,48,46,48,41,43,43,45,43,45,43,45,41,43,44,46,44,46,44,46,41,43,47,49,47,49,47,49,41,43,50,52,57,59,57,59,57,59,50,52,53,55,65,67,65,67,65,67,53,55
186939,LM,64,66,64,66,64,66,63,65,64,66,64,66,64,66,63,65,62,64,62,64,62,64,63,65,56,58,56,58,56,58,63,65,47,49,44,46,44,46,44,46,47,49,44,46,41,43,41,43,41,43,44,46
186941,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
186942,CM,75,78,75,78,75,78,79,82,80,83,80,83,80,83,79,82,82,85,82,85,82,85,80,83,82,85,82,85,82,85,80,83,75,78,77,80,77,80,77,80,75,78,72,75,70,73,70,73,70,73,72,75
186950,LWB,64,66,64,66,64,66,66,68,65,67,65,67,65,67,66,68,65,67,65,67,65,67,67,69,65,67,65,67,65,67,67,69,68,70,66,68,66,68,66,68,68,70,67,69,66,68,66,68,66,68,67,69
186953,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
186961,ST,74,76,74,76,74,76,70,72,72,74,72,74,72,74,70,72,68,70,68,70,68,70,68,70,60,62,60,62,60,62,68,70,49,51,48,50,48,50,48,50,49,51,46,48,46,48,46,48,46,48,46,48
186970,CB,54,56,54,56,54,56,55,57,54,56,54,56,54,56,55,57,53,55,53,55,53,55,57,59,55,57,55,57,55,57,57,59,63,65,62,64,62,64,62,64,63,65,63,65,65,67,65,67,65,67,63,65
186979,RB,61,63,61,63,61,63,64,66,64,66,64,66,64,66,64,66,65,67,65,67,65,67,66,68,67,69,67,69,67,69,66,68,68,70,68,70,68,70,68,70,68,70,67,69,67,69,67,69,67,69,67,69
186982,LB,69,71,69,71,69,71,71,73,70,72,70,72,70,72,71,73,70,72,70,72,70,72,72,74,70,72,70,72,70,72,72,74,72,74,70,72,70,72,70,72,72,74,71,73,70,72,70,72,70,72,71,73
186990,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
186992,LB,69,71,69,71,69,71,71,73,71,73,71,73,71,73,71,73,71,73,71,73,71,73,72,74,72,74,72,74,72,74,72,74,73,75,72,74,72,74,72,74,73,75,72,74,71,73,71,73,71,73,72,74
186993,CM,67,69,67,69,67,69,67,69,67,69,67,69,67,69,67,69,68,70,68,70,68,70,67,69,68,70,68,70,68,70,67,69,64,66,65,67,65,67,65,67,64,66,63,65,61,63,61,63,61,63,63,65
186998,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187004,RM,67,69,67,69,67,69,65,67,65,67,65,67,65,67,65,67,63,65,63,65,63,65,64,66,56,58,56,58,56,58,64,66,51,53,47,49,47,49,47,49,51,53,49,51,46,48,46,48,46,48,49,51
187013,CB,55,57,55,57,55,57,53,55,54,56,54,56,54,56,53,55,56,58,56,58,56,58,56,58,63,65,63,65,63,65,56,58,64,66,69,71,69,71,69,71,64,66,65,67,71,73,71,73,71,73,65,67
187014,CB,48,50,48,50,48,50,48,50,48,50,48,50,48,50,48,50,50,52,50,52,50,52,50,52,55,57,55,57,55,57,50,52,59,61,62,64,62,64,62,64,59,61,61,63,64,66,64,66,64,66,61,63
187033,RCB,45,47,45,47,45,47,41,43,42,44,42,44,42,44,41,43,42,44,42,44,42,44,43,45,48,50,48,50,48,50,43,45,58,60,63,65,63,65,63,65,58,60,62,64,72,74,72,74,72,74,62,64
187035,CDM,59,61,59,61,59,61,58,60,59,61,59,61,59,61,58,60,59,61,59,61,59,61,58,60,60,62,60,62,60,62,58,60,60,62,62,64,62,64,62,64,60,62,61,63,62,64,62,64,62,64,61,63
187038,RS,68,70,68,70,68,70,66,68,67,69,67,69,67,69,66,68,65,67,65,67,65,67,67,69,60,62,60,62,60,62,67,69,51,53,49,51,49,51,49,51,51,53,48,50,45,47,45,47,45,47,48,50
187042,CM,67,69,67,69,67,69,66,68,66,68,66,68,66,68,66,68,66,68,66,68,66,68,67,69,68,70,68,70,68,70,67,69,69,71,69,71,69,71,69,71,69,71,68,70,68,70,68,70,68,70,68,70
187043,LCM,69,71,69,71,69,71,71,73,71,73,71,73,71,73,71,73,72,74,72,74,72,74,72,74,73,75,73,75,73,75,72,74,71,73,72,74,72,74,72,74,71,73,70,72,68,70,68,70,68,70,70,72
187047,LB,53,55,53,55,53,55,60,62,57,59,57,59,57,59,60,62,60,62,60,62,60,62,62,64,62,64,62,64,62,64,62,64,66,68,65,67,65,67,65,67,66,68,65,67,62,64,62,64,62,64,65,67
187051,ST,69,71,69,71,69,71,63,65,66,68,66,68,66,68,63,65,63,65,63,65,63,65,61,63,58,60,58,60,58,60,61,63,47,49,47,49,47,49,47,49,47,49,45,47,45,47,45,47,45,47,45,47
187052,LDM,64,66,64,66,64,66,68,70,67,69,67,69,67,69,68,70,70,72,70,72,70,72,70,72,74,76,74,76,74,76,70,72,74,76,77,79,77,79,77,79,74,76,74,76,74,76,74,76,74,76,74,76
187072,CF,78,80,78,80,78,80,79,81,80,82,80,82,80,82,79,81,80,82,80,82,80,82,79,81,78,80,78,80,78,80,79,81,70,72,70,72,70,72,70,72,70,72,68,70,65,67,65,67,65,67,68,70
187076,RS,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,66,68,66,68,66,68,66,68,56,58,56,58,56,58,66,68,48,50,43,45,43,45,43,45,48,50,44,46,39,41,39,41,39,41,44,46
187077,LM,65,67,65,67,65,67,67,69,66,68,66,68,66,68,67,69,66,68,66,68,66,68,67,69,62,64,62,64,62,64,67,69,56,58,53,55,53,55,53,55,56,58,54,56,47,49,47,49,47,49,54,56
187084,ST,72,74,72,74,72,74,70,72,70,72,70,72,70,72,70,72,68,70,68,70,68,70,69,71,65,67,65,67,65,67,69,71,70,72,67,69,67,69,67,69,70,72,71,73,71,73,71,73,71,73,71,73
187093,LB,56,58,56,58,56,58,60,62,58,60,58,60,58,60,60,62,58,60,58,60,58,60,60,62,58,60,58,60,58,60,60,62,64,66,61,63,61,63,61,63,64,66,64,66,63,65,63,65,63,65,64,66
187110,LB,59,61,59,61,59,61,62,64,60,62,60,62,60,62,62,64,61,63,61,63,61,63,63,65,63,65,63,65,63,65,63,65,68,70,67,69,67,69,67,69,68,70,67,69,66,68,66,68,66,68,67,69
187113,CB,57,59,57,59,57,59,58,60,58,60,58,60,58,60,58,60,60,62,60,62,60,62,60,62,63,65,63,65,63,65,60,62,62,64,64,66,64,66,64,66,62,64,61,63,61,63,61,63,61,63,61,63
187132,CB,59,61,59,61,59,61,59,61,59,61,59,61,59,61,59,61,60,62,60,62,60,62,60,62,63,65,63,65,63,65,60,62,68,70,71,73,71,73,71,73,68,70,69,71,74,76,74,76,74,76,69,71
187144,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187150,LM,64,66,64,66,64,66,67,69,66,68,66,68,66,68,67,69,66,68,66,68,66,68,66,68,61,63,61,63,61,63,66,68,53,55,51,53,51,53,51,53,53,55,49,51,44,46,44,46,44,46,49,51
187154,LCB,36,38,36,38,36,38,33,35,33,35,33,35,33,35,33,35,34,36,34,36,34,36,35,37,38,40,38,40,38,40,35,37,49,51,51,53,51,53,51,53,49,51,53,55,62,64,62,64,62,64,53,55
187157,RS,65,67,65,67,65,67,59,61,62,64,62,64,62,64,59,61,58,60,58,60,58,60,57,59,50,52,50,52,50,52,57,59,44,46,41,43,41,43,41,43,44,46,43,45,41,43,41,43,41,43,43,45
187171,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187176,LCB,48,50,48,50,48,50,47,49,47,49,47,49,47,49,47,49,48,50,48,50,48,50,47,49,50,52,50,52,50,52,47,49,54,56,56,58,56,58,56,58,54,56,56,58,62,64,62,64,62,64,56,58
187193,CB,45,47,45,47,45,47,45,47,43,45,43,45,43,45,45,47,43,45,43,45,43,45,46,48,46,48,46,48,46,48,46,48,55,57,56,58,56,58,56,58,55,57,57,59,63,65,63,65,63,65,57,59
187205,LB,64,66,64,66,64,66,65,67,64,66,64,66,64,66,65,67,65,67,65,67,65,67,66,68,67,69,67,69,67,69,66,68,70,72,69,71,69,71,69,71,70,72,70,72,70,72,70,72,70,72,70,72
187208,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187218,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187225,RB,50,52,50,52,50,52,55,57,53,55,53,55,53,55,55,57,54,56,54,56,54,56,58,60,57,59,57,59,57,59,58,60,64,66,63,65,63,65,63,65,64,66,64,66,64,66,64,66,64,66,64,66
187238,ST,67,69,67,69,67,69,67,69,66,68,66,68,66,68,67,69,64,66,64,66,64,66,66,68,57,59,57,59,57,59,66,68,51,53,47,49,47,49,47,49,51,53,48,50,43,45,43,45,43,45,48,50
187265,RM,63,65,63,65,63,65,69,71,67,69,67,69,67,69,69,71,68,70,68,70,68,70,69,71,63,65,63,65,63,65,69,71,56,58,50,52,50,52,50,52,56,58,53,55,42,44,42,44,42,44,53,55
187275,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187298,CB,55,57,55,57,55,57,52,54,53,55,53,55,53,55,52,54,53,55,53,55,53,55,53,55,56,58,56,58,56,58,53,55,60,62,63,65,63,65,63,65,60,62,62,64,67,69,67,69,67,69,62,64
187334,ST,67,69,67,69,67,69,62,64,64,66,64,66,64,66,62,64,62,64,62,64,62,64,61,63,57,59,57,59,57,59,61,63,51,53,50,52,50,52,50,52,51,53,49,51,49,51,49,51,49,51,49,51
187337,ST,70,72,70,72,70,72,70,72,71,73,71,73,71,73,70,72,70,72,70,72,70,72,69,71,65,67,65,67,65,67,69,71,57,59,56,58,56,58,56,58,57,59,55,57,52,54,52,54,52,54,55,57
187339,LM,63,65,63,65,63,65,70,72,69,71,69,71,69,71,70,72,71,73,71,73,71,73,70,72,68,70,68,70,68,70,70,72,62,64,61,63,61,63,61,63,62,64,59,61,52,54,52,54,52,54,59,61
187341,LCM,54,56,54,56,54,56,57,59,56,58,56,58,56,58,57,59,58,60,58,60,58,60,59,61,61,63,61,63,61,63,59,61,63,65,65,67,65,67,65,67,63,65,62,64,64,66,64,66,64,66,62,64
187345,ST,62,64,62,64,62,64,60,62,61,63,61,63,61,63,60,62,60,62,60,62,60,62,61,63,56,58,56,58,56,58,61,63,47,49,46,48,46,48,46,48,47,49,45,47,42,44,42,44,42,44,45,47
187347,RB,70,72,70,72,70,72,73,75,72,74,72,74,72,74,73,75,73,75,73,75,73,75,75,77,74,76,74,76,74,76,75,77,78,80,75,77,75,77,75,77,78,80,78,80,73,75,73,75,73,75,78,80
187350,RB,60,62,60,62,60,62,61,63,60,62,60,62,60,62,61,63,60,62,60,62,60,62,63,65,61,63,61,63,61,63,63,65,67,69,65,67,65,67,65,67,67,69,67,69,66,68,66,68,66,68,67,69
187366,LCM,73,75,73,75,73,75,73,75,74,76,74,76,74,76,73,75,74,76,74,76,74,76,74,76,75,77,75,77,75,77,74,76,73,75,74,76,74,76,74,76,73,75,72,74,71,73,71,73,71,73,72,74
187379,CAM,60,62,60,62,60,62,63,65,63,65,63,65,63,65,63,65,63,65,63,65,63,65,63,65,61,63,61,63,61,63,63,65,56,58,54,56,54,56,54,56,56,58,54,56,48,50,48,50,48,50,54,56
187415,CB,52,54,52,54,52,54,51,53,50,52,50,52,50,52,51,53,52,54,52,54,52,54,52,54,58,60,58,60,58,60,52,54,64,66,67,69,67,69,67,69,64,66,65,67,70,72,70,72,70,72,65,67
187421,CDM,63,65,63,65,63,65,66,68,66,68,66,68,66,68,66,68,68,70,68,70,68,70,68,70,71,73,71,73,71,73,68,70,72,74,73,75,73,75,73,75,72,74,71,73,70,72,70,72,70,72,71,73
187447,LM,64,66,64,66,64,66,64,66,65,67,65,67,65,67,64,66,65,67,65,67,65,67,66,68,68,70,68,70,68,70,66,68,67,69,67,69,67,69,67,69,67,69,66,68,64,66,64,66,64,66,66,68
18745,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187454,CB,55,57,55,57,55,57,58,60,57,59,57,59,57,59,58,60,59,61,59,61,59,61,59,61,58,60,58,60,58,60,59,61,57,59,57,59,57,59,57,59,57,59,57,59,59,61,59,61,59,61,57,59
187455,RCM,64,66,64,66,64,66,64,66,65,67,65,67,65,67,64,66,64,66,64,66,64,66,64,66,65,67,65,67,65,67,64,66,60,62,63,65,63,65,63,65,60,62,58,60,61,63,61,63,61,63,58,60
187478,RCB,49,51,49,51,49,51,48,50,48,50,48,50,48,50,48,50,49,51,49,51,49,51,51,53,55,57,55,57,55,57,51,53,62,64,65,67,65,67,65,67,62,64,64,66,71,73,71,73,71,73,64,66
187489,CDM,66,68,66,68,66,68,63,65,64,66,64,66,64,66,63,65,63,65,63,65,63,65,64,66,65,67,65,67,65,67,64,66,66,68,68,70,68,70,68,70,66,68,66,68,69,71,69,71,69,71,66,68
187491,ST,79,81,79,81,79,81,77,79,79,81,79,81,79,81,77,79,78,80,78,80,78,80,76,78,70,72,70,72,70,72,76,78,56,58,55,57,55,57,55,57,56,58,53,55,48,50,48,50,48,50,53,55
187492,LB,70,72,70,72,70,72,73,75,73,75,73,75,73,75,73,75,74,76,74,76,74,76,74,76,74,76,74,76,74,76,74,76,71,73,71,73,71,73,71,73,71,73,71,73,68,70,68,70,68,70,71,73
187494,RDM,59,61,59,61,59,61,60,62,60,62,60,62,60,62,60,62,61,63,61,63,61,63,61,63,64,66,64,66,64,66,61,63,63,65,65,67,65,67,65,67,63,65,63,65,63,65,63,65,63,65,63,65
187498,LM,65,67,65,67,65,67,68,70,67,69,67,69,67,69,68,70,67,69,67,69,67,69,68,70,64,66,64,66,64,66,68,70,55,57,55,57,55,57,55,57,55,57,52,54,47,49,47,49,47,49,52,54
187511,CDM,49,51,49,51,49,51,51,53,50,52,50,52,50,52,51,53,52,54,52,54,52,54,53,55,55,57,55,57,55,57,53,55,58,60,60,62,60,62,60,62,58,60,60,62,62,64,62,64,62,64,60,62
187517,CB,53,55,53,55,53,55,48,50,49,51,49,51,49,51,48,50,50,52,50,52,50,52,52,54,57,59,57,59,57,59,52,54,66,68,70,72,70,72,70,72,66,68,69,71,75,77,75,77,75,77,69,71
187550,RCM,58,60,58,60,58,60,59,61,58,60,58,60,58,60,59,61,58,60,58,60,58,60,60,62,61,63,61,63,61,63,60,62,67,69,66,68,66,68,66,68,67,69,67,69,68,70,68,70,68,70,67,69
187570,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187572,LB,65,67,65,67,65,67,67,69,66,68,66,68,66,68,67,69,65,67,65,67,65,67,66,68,65,67,65,67,65,67,66,68,69,71,67,69,67,69,67,69,69,71,68,70,67,69,67,69,67,69,68,70
187591,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187598,RCB,57,59,57,59,57,59,56,58,57,59,57,59,57,59,56,58,58,60,58,60,58,60,57,59,62,64,62,64,62,64,57,59,68,70,72,74,72,74,72,74,68,70,71,73,76,78,76,78,76,78,71,73
187607,ST,77,79,77,79,77,79,71,73,74,76,74,76,74,76,71,73,71,73,71,73,71,73,71,73,66,68,66,68,66,68,71,73,52,54,52,54,52,54,52,54,52,54,48,50,48,50,48,50,48,50,48,50
187619,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187634,RB,61,63,61,63,61,63,63,65,61,63,61,63,61,63,63,65,61,63,61,63,61,63,63,65,60,62,60,62,60,62,63,65,64,66,61,63,61,63,61,63,64,66,64,66,61,63,61,63,61,63,64,66
187658,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187659,CDM,64,66,64,66,64,66,63,65,64,66,64,66,64,66,63,65,66,68,66,68,66,68,65,67,69,71,69,71,69,71,65,67,70,72,74,76,74,76,74,76,70,72,70,72,76,78,76,78,76,78,70,72
187688,CAM,69,72,69,72,69,72,71,74,72,75,72,75,72,75,71,74,75,78,75,78,75,78,71,74,73,76,73,76,73,76,71,74,55,58,58,61,58,61,58,61,55,58,50,53,46,49,46,49,46,49,50,53
187701,RB,59,61,59,61,59,61,61,63,60,62,60,62,60,62,61,63,60,62,60,62,60,62,63,65,62,64,62,64,62,64,63,65,66,68,64,66,64,66,64,66,66,68,66,68,64,66,64,66,64,66,66,68
187702,CAM,73,75,73,75,73,75,74,76,74,76,74,76,74,76,74,76,75,77,75,77,75,77,74,76,74,76,74,76,74,76,74,76,67,69,67,69,67,69,67,69,67,69,65,67,63,65,63,65,63,65,65,67
187705,LB,63,65,63,65,63,65,65,67,65,67,65,67,65,67,65,67,65,67,65,67,65,67,66,68,66,68,66,68,66,68,66,68,68,70,66,68,66,68,66,68,68,70,67,69,65,67,65,67,65,67,67,69
18771,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187722,CM,53,55,53,55,53,55,60,62,58,60,58,60,58,60,60,62,61,63,61,63,61,63,61,63,62,64,62,64,62,64,61,63,61,63,61,63,61,63,61,63,61,63,60,62,57,59,57,59,57,59,60,62
187735,RDM,74,77,74,77,74,77,76,79,76,79,76,79,76,79,76,79,77,80,77,80,77,80,77,80,77,80,77,80,77,80,77,80,74,77,74,77,74,77,74,77,74,77,73,76,70,73,70,73,70,73,73,76
187754,RM,76,78,76,78,76,78,82,84,81,83,81,83,81,83,82,84,82,84,82,84,82,84,81,83,77,79,77,79,77,79,81,83,67,69,65,67,65,67,65,67,67,69,64,66,56,58,56,58,56,58,64,66
187761,ST,63,65,63,65,63,65,62,64,62,64,62,64,62,64,62,64,61,63,61,63,61,63,62,64,56,58,56,58,56,58,62,64,48,50,45,47,45,47,45,47,48,50,44,46,39,41,39,41,39,41,44,46
187782,CDM,56,58,56,58,56,58,57,59,57,59,57,59,57,59,57,59,58,60,58,60,58,60,59,61,60,62,60,62,60,62,59,61,63,65,63,65,63,65,63,65,63,65,63,65,64,66,64,66,64,66,63,65
187789,CAM,68,70,68,70,68,70,67,69,68,70,68,70,68,70,67,69,67,69,67,69,67,69,67,69,66,68,66,68,66,68,67,69,62,64,63,65,63,65,63,65,62,64,61,63,62,64,62,64,62,64,61,63
187796,ST,63,65,63,65,63,65,58,60,60,62,60,62,60,62,58,60,58,60,58,60,58,60,57,59,54,56,54,56,54,56,57,59,48,50,48,50,48,50,48,50,48,50,47,49,47,49,47,49,47,49,47,49
187797,CB,43,45,43,45,43,45,36,38,38,40,38,40,38,40,36,38,37,39,37,39,37,39,39,41,44,46,44,46,44,46,39,41,52,54,55,57,55,57,55,57,52,54,55,57,62,64,62,64,62,64,55,57
187800,RB,64,66,64,66,64,66,70,72,68,70,68,70,68,70,70,72,70,72,70,72,70,72,72,74,72,74,72,74,72,74,72,74,75,77,73,75,73,75,73,75,75,77,74,76,71,73,71,73,71,73,74,76
187818,CDM,59,61,59,61,59,61,60,62,60,62,60,62,60,62,60,62,61,63,61,63,61,63,61,63,62,64,62,64,62,64,61,63,63,65,63,65,63,65,63,65,63,65,62,64,62,64,62,64,62,64,62,64
187830,CAM,55,57,55,57,55,57,58,60,58,60,58,60,58,60,58,60,59,61,59,61,59,61,59,61,61,63,61,63,61,63,59,61,58,60,59,61,59,61,59,61,58,60,57,59,57,59,57,59,57,59,57,59
187837,ST,65,67,65,67,65,67,60,62,62,64,62,64,62,64,60,62,57,59,57,59,57,59,57,59,49,51,49,51,49,51,57,59,45,47,41,43,41,43,41,43,45,47,43,45,41,43,41,43,41,43,43,45
187857,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
187858,LM,71,73,71,73,71,73,73,75,73,75,73,75,73,75,73,75,73,75,73,75,73,75,72,74,70,72,70,72,70,72,72,74,62,64,61,63,61,63,61,63,62,64,59,61,55,57,55,57,55,57,59,61
187878,LCM,63,65,63,65,63,65,66,68,65,67,65,67,65,67,66,68,67,69,67,69,67,69,68,70,69,71,69,71,69,71,68,70,71,73,71,73,71,73,71,73,71,73,70,72,68,70,68,70,68,70,70,72
187898,LW,64,66,64,66,64,66,66,68,65,67,65,67,65,67,66,68,65,67,65,67,65,67,64,66,57,59,57,59,57,59,64,66,48,50,46,48,46,48,46,48,48,50,46,48,43,45,43,45,43,45,46,48
187915,ST,66,68,66,68,66,68,55,57,60,62,60,62,60,62,55,57,57,59,57,59,57,59,54,56,55,57,55,57,55,57,54,56,39,41,45,47,45,47,45,47,39,41,38,40,44,46,44,46,44,46,38,40
187916,LB,59,61,59,61,59,61,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,65,67,62,64,62,64,62,64,65,67,68,70,63,65,63,65,63,65,68,70,68,70,63,65,63,65,63,65,68,70
187924,LDM,74,76,74,76,74,76,73,75,75,77,75,77,75,77,73,75,75,77,75,77,75,77,74,76,75,77,75,77,75,77,74,76,66,68,68,70,68,70,68,70,66,68,64,66,63,65,63,65,63,65,64,66
187925,RW,63,65,63,65,63,65,66,68,65,67,65,67,65,67,66,68,65,67,65,67,65,67,66,68,61,63,61,63,61,63,66,68,55,57,52,54,52,54,52,54,55,57,52,54,46,48,46,48,46,48,52,54
