Player_ID,Name,Age,Photo,Nationality_ID,Overall,Potential,Club_ID,Player_Value_Euros,Wage_Euros,Preferred_Foot,International_Reputation,Weak_Foot,Skill_Moves,Work_Rate,Body_Type,Jersey_Number
192354,"R. Vilchis",28,https://cdn.sofifa.org/players/4/19/192354.png,Nat037,69,69,C00347,1100000,6000,Right,1,2,3,"Medium/ Medium",Normal,12
192358,"S. Padt",28,https://cdn.sofifa.org/players/4/19/192358.png,Nat031,76,78,C00613,6500000,8000,Right,1,3,1,"Medium/ Medium",Normal,1
192362,"L. Narsingh",27,https://cdn.sofifa.org/players/4/19/192362.png,Nat031,74,74,C00497,6000000,28000,Right,2,3,4,"Medium/ Low",Normal,11
192363,"M. Fenger",27,https://cdn.sofifa.org/players/4/19/192363.png,Nat025,68,70,C00455,875000,3000,Right,1,3,2,"Low/ High",Normal,13
192365,"S. Bidaoui",28,https://cdn.sofifa.org/players/4/19/192365.png,Nat035,65,65,C00008,550000,2000,Right,1,4,3,"High/ Medium",Lean,26
192366,"N. Otamendi",30,https://cdn.sofifa.org/players/4/19/192366.png,Nat023,85,85,C00108,28500000,170000,Right,3,3,2,"High/ High",Normal,30
192367,"I. Canuto",32,https://cdn.sofifa.org/players/4/19/192367.png,Nat023,72,72,C00216,1800000,10000,Right,1,3,2,"Low/ Medium",Stocky,6
192369,"H. Bernardello",31,https://cdn.sofifa.org/players/4/19/192369.png,Nat023,68,68,C00301,600000,7000,Right,1,3,2,"Low/ Medium",Normal,5
192370,"M. Formica",30,https://cdn.sofifa.org/players/4/19/192370.png,Nat023,70,70,C00301,1700000,11000,Right,1,3,3,"Medium/ Low",Lean,33
192371,"F. Rinaudo",31,https://cdn.sofifa.org/players/4/19/192371.png,Nat023,73,73,C00183,3400000,13000,Right,2,3,3,"Low/ High",Normal,21
192373,"M. Caraglio",29,https://cdn.sofifa.org/players/4/19/192373.png,Nat023,74,74,C00329,5500000,25000,Left,1,3,3,"High/ Low",Normal,9
192387,"C. Immobile",28,https://cdn.sofifa.org/players/4/19/192387.png,Nat004,87,87,C00428,52000000,115000,Right,3,4,3,"High/ Medium",Normal,17
192397,Rafael,28,https://cdn.sofifa.org/players/4/19/192397.png,Nat027,74,77,C00298,4900000,23000,Right,2,2,1,"Medium/ Medium",Normal,33
192427,"Júnior Caiçara",29,https://cdn.sofifa.org/players/4/19/192427.png,Nat027,76,76,C00234,6000000,24000,Right,2,4,3,"High/ Medium",Lean,80
192431,"Mario Ortíz",29,https://cdn.sofifa.org/players/4/19/192431.png,Nat012,68,68,C00486,850000,4000,Right,1,3,2,"Medium/ Medium",Normal,23
192439,"M. Davidson",30,https://cdn.sofifa.org/players/4/19/192439.png,Nat007,68,68,C00148,825000,3000,Right,1,3,3,"Medium/ Medium",Normal,8
192445,"D. Ginczek",27,https://cdn.sofifa.org/players/4/19/192445.png,Nat002,77,78,C00265,10500000,46000,Right,2,4,3,"High/ Medium",Stocky,33
192447,"K. Scheidhauer",26,https://cdn.sofifa.org/players/4/19/192447.png,Nat002,61,61,C00478,280000,1000,Right,1,3,2,"Medium/ Medium",Normal,9
192448,"M. ter Stegen",26,https://cdn.sofifa.org/players/4/19/192448.png,Nat002,89,92,C00289,58000000,240000,Right,3,4,1,"Medium/ Medium",Normal,22
192449,"M. Stiepermann",27,https://cdn.sofifa.org/players/4/19/192449.png,Nat002,70,70,C00287,1900000,16000,Left,1,2,3,"Medium/ Medium",Lean,18
192450,"A. Cook",27,https://cdn.sofifa.org/players/4/19/192450.png,Nat001,65,65,C00405,575000,3000,Right,1,4,2,"Medium/ Low",Stocky,9
192451,"G. Carey",29,https://cdn.sofifa.org/players/4/19/192451.png,Nat009,70,70,C00154,1700000,8000,Left,1,3,3,"High/ High",Normal,10
192466,"M. Marrone",31,https://cdn.sofifa.org/players/4/19/192466.png,Nat036,63,63,C00403,240000,1000,Right,1,2,2,"Medium/ High",Normal,2
192471,"A. Matuszczyk",29,https://cdn.sofifa.org/players/4/19/192471.png,Nat003,66,66,C00391,500000,2000,Right,1,4,3,"Medium/ Medium",Lean,25
192473,"L. Novak",29,https://cdn.sofifa.org/players/4/19/192473.png,Nat001,66,66,C00053,650000,4000,Right,1,4,2,"High/ High",Normal,17
192476,Fontàs,28,https://cdn.sofifa.org/players/4/19/192476.png,Nat012,75,76,C00545,6000000,8000,Left,1,3,2,"Medium/ Medium",Normal,30
192479,"B. Reeves",26,https://cdn.sofifa.org/players/4/19/192479.png,Nat017,64,65,C00339,525000,3000,Left,1,3,3,"Medium/ Medium",Lean,12
192481,"D. Rowe",26,https://cdn.sofifa.org/players/4/19/192481.png,Nat001,67,67,C00157,825000,4000,Left,1,4,3,"Medium/ Medium",Normal,17
192490,"Juan Villar",30,https://cdn.sofifa.org/players/4/19/192490.png,Nat012,73,73,C00253,3800000,9000,Right,1,4,3,"High/ Low",Lean,18
192492,"F. Orellana",32,https://cdn.sofifa.org/players/4/19/192492.png,Nat011,77,77,C00042,7000000,24000,Right,2,4,4,"High/ Medium",Lean,14
192495,"R. Sawyers",26,https://cdn.sofifa.org/players/4/19/192495.png,Nat120,71,72,C00585,2800000,26000,Right,1,3,3,"Low/ High",Normal,19
192496,"P. Downing",26,https://cdn.sofifa.org/players/4/19/192496.png,Nat001,66,68,C00181,650000,11000,Right,1,2,2,"Low/ Medium",Normal,25
192500,"E. Barli",26,https://cdn.sofifa.org/players/4/19/192500.png,Nat006,66,70,C00611,575000,1000,Right,1,2,1,"Medium/ Medium",Normal,1
192505,"R. Lukaku",25,https://cdn.sofifa.org/players/4/19/192505.png,Nat010,87,89,C00295,62500000,230000,Left,3,3,3,"Medium/ Medium",Stocky,9
192528,"Steven Vitória",31,https://cdn.sofifa.org/players/4/19/192528.png,Nat005,65,65,C00258,375000,2000,Right,1,3,2,"Medium/ Medium",Normal,5
192537,"M. Lestienne",26,https://cdn.sofifa.org/players/4/19/192537.png,Nat010,75,76,C00019,8000000,16000,Left,1,4,3,"High/ Medium",Lean,22
192540,"M. Duffy",32,https://cdn.sofifa.org/players/4/19/192540.png,Nat001,71,71,C00317,1800000,10000,Right,1,3,3,"Medium/ Medium",Normal,21
192542,"S. Kelly",28,https://cdn.sofifa.org/players/4/19/192542.png,Nat009,55,55,C00469,70000,1000,Right,1,2,2,"Low/ Medium",Lean,2
192546,"E. Stevens",27,https://cdn.sofifa.org/players/4/19/192546.png,Nat009,72,72,C00317,2600000,10000,Left,1,2,3,"Medium/ Medium",Normal,19
192555,"I. El Adoua",31,https://cdn.sofifa.org/players/4/19/192555.png,Nat035,70,70,C00364,1200000,7000,Right,1,3,2,"Low/ Medium",Lean,37
192559,"G. Nauber",26,https://cdn.sofifa.org/players/4/19/192559.png,Nat002,68,71,C00348,925000,3000,Right,1,3,2,"Medium/ High",Normal,6
192560,"R. Yabo",26,https://cdn.sofifa.org/players/4/19/192560.png,Nat002,73,74,C00073,4700000,28000,Right,1,4,4,"Medium/ High",Normal,7
192561,"L. Thy",26,https://cdn.sofifa.org/players/4/19/192561.png,Nat002,70,73,C00238,2200000,9000,Right,1,3,3,"High/ Medium",Normal,9
192563,"B. Leno",26,https://cdn.sofifa.org/players/4/19/192563.png,Nat002,84,87,C00031,27000000,115000,Right,3,4,1,"Medium/ Medium",Normal,12
192566,"M. Janzer",26,https://cdn.sofifa.org/players/4/19/192566.png,Nat002,64,65,C00078,525000,2000,Right,1,5,3,"Medium/ High",Normal,22
192567,"M. Zimmermann",26,https://cdn.sofifa.org/players/4/19/192567.png,Nat002,69,72,C00075,1100000,12000,Right,1,2,2,"Low/ High",Lean,25
192572,"S. Neville",29,https://cdn.sofifa.org/players/4/19/192572.png,Nat036,64,64,C00240,350000,2000,Right,1,3,2,"Medium/ Medium",Lean,23
192575,"E. Badu",27,https://cdn.sofifa.org/players/4/19/192575.png,Nat063,75,75,C00388,7000000,25000,Right,2,3,3,"High/ High",Normal,8
192580,"J. Kelly",28,https://cdn.sofifa.org/players/4/19/192580.png,Nat009,58,58,C00431,130000,1000,Left,1,3,2,"Medium/ Medium",Normal,11
192582,"C. Shields",27,https://cdn.sofifa.org/players/4/19/192582.png,Nat009,67,69,C00270,750000,1000,Right,1,3,2,"Medium/ High",Lean,5
192587,"A. Ioni??",27,https://cdn.sofifa.org/players/4/19/192587.png,Nat100,74,74,C00007,6000000,27000,Right,2,4,3,"Medium/ High",Normal,21
192593,"D. Subaši?",33,https://cdn.sofifa.org/players/4/19/192593.png,Nat043,83,83,C00057,13000000,70000,Right,3,2,1,"Medium/ Medium",Normal,1
192594,"G. Kagelmacher",30,https://cdn.sofifa.org/players/4/19/192594.png,Nat039,70,70,C00129,1300000,8000,Right,1,2,2,"Medium/ High",Normal,4
192596,"Héctor Rodas",30,https://cdn.sofifa.org/players/4/19/192596.png,Nat012,67,67,C00242,575000,3000,Right,1,3,2,"Medium/ Medium",Normal,3
192598,Elkeson,28,https://cdn.sofifa.org/players/4/19/192598.png,Nat027,79,79,C00560,13000000,25000,Right,2,4,4,"High/ Medium",Stocky,9
192608,"M. Barthelmé",29,https://cdn.sofifa.org/players/4/19/192608.png,Nat014,71,71,C00098,2300000,5000,Left,1,3,3,"Medium/ High",Lean,28
192611,"S. Yatabaré",29,https://cdn.sofifa.org/players/4/19/192611.png,Nat061,69,69,C00398,1000000,7000,Right,1,3,3,"High/ High",Lean,60
192612,"M. Jajalo",30,https://cdn.sofifa.org/players/4/19/192612.png,Nat050,74,74,C00576,5000000,5000,Right,1,3,3,"Medium/ Medium",Normal,8
192613,"C. Pantilimon",31,https://cdn.sofifa.org/players/4/19/192613.png,Nat053,71,71,C00070,1400000,22000,Right,1,2,1,"Medium/ Medium",Lean,1
192617,"T. Perthel",29,https://cdn.sofifa.org/players/4/19/192617.png,Nat002,68,68,C00313,675000,7000,Left,1,3,3,"High/ Medium",Normal,24
192621,"D. Nounkeu",32,https://cdn.sofifa.org/players/4/19/192621.png,Nat019,71,71,C00088,1400000,11000,Right,1,3,2,"Medium/ High",Normal,24
192624,"S. Ferguson",26,https://cdn.sofifa.org/players/4/19/192624.png,Nat017,66,66,C00060,700000,5000,Left,1,3,3,"Medium/ Medium",Lean,3
192629,"Iago Aspas",30,https://cdn.sofifa.org/players/4/19/192629.png,Nat012,84,84,C00418,30000000,45000,Left,2,3,3,"High/ High",Lean,17
192634,"Marc Mateu",28,https://cdn.sofifa.org/players/4/19/192634.png,Nat012,73,73,C00247,4000000,10000,Left,1,3,3,"Medium/ Low",Normal,21
192636,"David Simão",28,https://cdn.sofifa.org/players/4/19/192636.png,Nat022,74,74,C00505,5500000,9000,Left,1,3,3,"High/ Medium",Normal,8
192638,"Marcos Alonso",27,https://cdn.sofifa.org/players/4/19/192638.png,Nat012,83,84,C00006,24000000,130000,Left,2,3,3,"High/ Low",Lean,3
192641,"K. Vogt",26,https://cdn.sofifa.org/players/4/19/192641.png,Nat002,81,82,C00566,17500000,42000,Right,2,3,2,"High/ Medium",Normal,22
192643,"K. Kratz",31,https://cdn.sofifa.org/players/4/19/192643.png,Nat002,67,67,C00422,675000,3000,Right,1,5,3,"Medium/ Medium",Normal,32
192647,"G. Charbonnier",29,https://cdn.sofifa.org/players/4/19/192647.png,Nat014,72,72,C00569,3100000,7000,Right,2,3,3,"High/ Low",Lean,10
192651,"O. Malik",27,https://cdn.sofifa.org/players/4/19/192651.png,Nat036,63,63,C00381,300000,2000,Right,1,3,2,"Low/ Medium",Normal,6
192658,"S. Jung",28,https://cdn.sofifa.org/players/4/19/192658.png,Nat002,72,72,C00265,2500000,27000,Right,2,4,3,"High/ Medium",Normal,24
192660,"S. Polter",27,https://cdn.sofifa.org/players/4/19/192660.png,Nat002,72,73,C00355,3600000,24000,Right,1,3,3,"Medium/ Medium",Normal,9
192661,"M. Schulze",29,https://cdn.sofifa.org/players/4/19/192661.png,Nat002,64,64,C00614,350000,1000,Right,1,3,2,"High/ Medium",Normal,2
192663,"F. Klos",30,https://cdn.sofifa.org/players/4/19/192663.png,Nat002,71,71,C00595,2300000,11000,Right,1,4,2,"High/ High",Normal,9
192665,"A. Luthe",31,https://cdn.sofifa.org/players/4/19/192665.png,Nat002,73,73,C00128,2400000,15000,Right,1,3,1,"Medium/ Medium",Normal,1
192667,"A. Nyom",30,https://cdn.sofifa.org/players/4/19/192667.png,Nat019,74,74,C00251,4100000,27000,Right,2,3,3,"Medium/ Medium",Lean,12
192673,"M. Diallo",32,https://cdn.sofifa.org/players/4/19/192673.png,Nat077,69,69,C00565,600000,8000,Right,1,3,2,"Medium/ High",Lean,2
192674,Leandro,29,https://cdn.sofifa.org/players/4/19/192674.png,Nat012,61,63,C00040,200000,1000,Left,1,2,1,"Medium/ Medium",Lean,13
192678,"Kike García",28,https://cdn.sofifa.org/players/4/19/192678.png,Nat012,79,79,C00042,13000000,32000,Right,1,4,3,"Medium/ Medium",Normal,17
192679,Escudero,28,https://cdn.sofifa.org/players/4/19/192679.png,Nat012,79,79,C00248,10000000,20000,Left,1,2,3,"High/ Medium",Lean,18
192687,Roberson,29,https://cdn.sofifa.org/players/4/19/192687.png,Nat027,68,68,C00436,900000,12000,Left,1,2,3,"Medium/ Low",Normal,11
192695,"N. Thompson",27,https://cdn.sofifa.org/players/4/19/192695.png,Nat001,66,66,C00281,525000,4000,Right,1,2,2,"Medium/ High",Stocky,20
192708,"Carlos Eduardo",28,https://cdn.sofifa.org/players/4/19/192708.png,Nat027,77,77,C00260,9000000,41000,Right,2,4,4,"High/ Medium",Normal,3
192715,Juanpe,27,https://cdn.sofifa.org/players/4/19/192715.png,Nat012,77,78,C00056,8500000,27000,Right,1,3,2,"Low/ High",Normal,15
192722,"R. Hamouma",31,https://cdn.sofifa.org/players/4/19/192722.png,Nat014,76,76,C00362,7000000,30000,Right,2,4,3,"High/ Medium",Normal,21
192725,"M. Le Marchand",28,https://cdn.sofifa.org/players/4/19/192725.png,Nat014,74,74,C00504,4400000,43000,Left,2,3,2,"Medium/ High",Lean,20
192728,"M. Hartmann",32,https://cdn.sofifa.org/players/4/19/192728.png,Nat002,69,69,C00077,850000,2000,Right,2,4,3,"Medium/ Medium",Lean,8
192732,"E. Prib",28,https://cdn.sofifa.org/players/4/19/192732.png,Nat052,72,72,C00365,3100000,24000,Left,2,3,3,"Medium/ High",Normal,7
192738,"M. Sans",30,https://cdn.sofifa.org/players/4/19/192738.png,Nat014,63,63,C00578,270000,1000,Right,1,3,2,"Low/ Medium",Normal,10
192761,"E. Jonassen Sætervik",25,https://cdn.sofifa.org/players/4/19/192761.png,Nat006,62,65,C00508,325000,1000,Left,1,2,2,"Medium/ Medium",Normal,3
192766,"Marc Muniesa",26,https://cdn.sofifa.org/players/4/19/192766.png,Nat012,74,78,C00056,6000000,23000,Left,1,3,2,"Medium/ Medium",Lean,20
192767,"T. Doumbia",28,https://cdn.sofifa.org/players/4/19/192767.png,Nat061,72,72,C00542,2500000,1000,Right,1,3,3,"High/ High",Normal,4
192774,"K. Manolas",27,https://cdn.sofifa.org/players/4/19/192774.png,Nat047,85,87,C00193,37500000,96000,Right,3,2,2,"Low/ High",Normal,4
192778,"I. Mboyo",31,https://cdn.sofifa.org/players/4/19/192778.png,Nat010,72,72,C00129,2800000,12000,Right,1,3,3,"High/ Medium",Lean,7
192789,"Mario Gaspar",27,https://cdn.sofifa.org/players/4/19/192789.png,Nat012,80,80,C00224,12000000,35000,Right,2,3,3,"High/ Medium",Normal,2
192792,"P. Ková?",32,https://cdn.sofifa.org/players/4/19/192792.png,Nat020,66,66,C00554,375000,1000,Right,1,2,1,"Medium/ Medium",Stocky,31
192816,"L. Cabrera",26,https://cdn.sofifa.org/players/4/19/192816.png,Nat039,72,75,C00308,3200000,15000,Left,1,3,2,"Low/ High",Normal,6
192824,"W. Mesloub",32,https://cdn.sofifa.org/players/4/19/192824.png,Nat040,71,71,C00306,1800000,7000,Right,1,3,3,"High/ Medium",Lean,10
192838,"E. Schelotto",29,https://cdn.sofifa.org/players/4/19/192838.png,Nat004,73,73,C00241,3000000,34000,Right,1,3,3,"High/ Medium",Lean,21
192840,"M. ?uri?",28,https://cdn.sofifa.org/players/4/19/192840.png,Nat050,67,67,C00134,800000,2000,Right,1,3,2,"High/ High",Normal,11
192841,"E. Giaccherini",33,https://cdn.sofifa.org/players/4/19/192841.png,Nat004,77,77,C00173,5500000,20000,Right,2,3,4,"High/ Medium",Normal,17
192853,"M. Carretta",27,https://cdn.sofifa.org/players/4/19/192853.png,Nat004,67,67,C00132,800000,2000,Left,1,3,2,"High/ Medium",Normal,30
192857,"D. Facchin",31,https://cdn.sofifa.org/players/4/19/192857.png,Nat004,62,62,C00115,180000,1000,Right,1,2,1,"Medium/ Medium",Normal,1
192883,"H. Mkhitaryan",29,https://cdn.sofifa.org/players/4/19/192883.png,Nat090,83,83,C00031,25500000,145000,Right,3,5,4,"Medium/ Medium",Normal,7
192890,"E. Trejo",28,https://cdn.sofifa.org/players/4/19/192890.png,Nat037,67,67,C00544,750000,4000,Left,1,3,3,"Medium/ Medium",Lean,26
192898,"S. Puri",30,https://cdn.sofifa.org/players/4/19/192898.png,Nat046,61,61,C00291,240000,1000,Right,1,3,3,"High/ Low",Normal,7
192899,"S. Zenjov",29,https://cdn.sofifa.org/players/4/19/192899.png,Nat046,63,63,C00515,350000,2000,Right,1,3,3,"High/ Low",Lean,10
192904,"G. Kashia",30,https://cdn.sofifa.org/players/4/19/192904.png,Nat105,75,75,C00423,4900000,8000,Right,1,2,2,"Medium/ High",Stocky,37
192906,"L. Rodríguez",33,https://cdn.sofifa.org/players/4/19/192906.png,Nat023,74,74,C00334,3500000,13000,Right,1,4,4,"High/ Low",Stocky,7
192912,"G. Merebashvili",31,https://cdn.sofifa.org/players/4/19/192912.png,Nat105,66,66,C00309,575000,2000,Right,1,3,3,"High/ Medium",Stocky,10
192922,"O. Jiménez",29,https://cdn.sofifa.org/players/4/19/192922.png,Nat037,71,71,C00360,1600000,27000,Right,1,3,1,"Medium/ Medium",Normal,27
192930,"A. Pulido",27,https://cdn.sofifa.org/players/4/19/192930.png,Nat037,74,75,C00171,6500000,35000,Right,2,2,3,"High/ Low",Normal,9
192937,"Marc Vales",28,https://cdn.sofifa.org/players/4/19/192937.png,Nat121,62,64,C00262,290000,1000,Right,1,3,2,"Medium/ Medium",Normal,17
192938,"Y. Ngbakoto",26,https://cdn.sofifa.org/players/4/19/192938.png,Nat055,70,71,C00449,2100000,13000,Right,1,3,3,"High/ Medium",Normal,12
192955,"M. Klich",28,https://cdn.sofifa.org/players/4/19/192955.png,Nat003,73,73,C00543,4000000,35000,Right,1,3,3,"High/ Medium",Lean,8
192961,"L. Budzi?ek",27,https://cdn.sofifa.org/players/4/19/192961.png,Nat003,60,61,C00021,160000,1000,Right,1,3,1,"Medium/ Medium",Normal,53
192970,"D. Mayor",27,https://cdn.sofifa.org/players/4/19/192970.png,Nat001,66,66,C00420,675000,5000,Right,1,3,4,"High/ Medium",Lean,10
192982,"Felipe Silva",28,https://cdn.sofifa.org/players/4/19/192982.png,Nat027,69,69,C00350,1100000,7000,Right,1,3,3,"Medium/ Low",Normal,10
192984,"K. Casteels",26,https://cdn.sofifa.org/players/4/19/192984.png,Nat010,82,85,C00265,19500000,46000,Left,2,2,1,"Medium/ Medium",Normal,13
192985,"K. De Bruyne",27,https://cdn.sofifa.org/players/4/19/192985.png,Nat010,91,92,C00108,102000000,355000,Right,4,5,4,"High/ High",Normal,7
192991,"C. Tosun",27,https://cdn.sofifa.org/players/4/19/192991.png,Nat024,79,80,C00416,14500000,105000,Right,2,4,3,"High/ Medium",Normal,9
193001,"R. Nouri",33,https://cdn.sofifa.org/players/4/19/193001.png,Nat014,73,73,C00397,2400000,7000,Right,1,3,3,"Medium/ Medium",Normal,7
193011,"S. Cook",27,https://cdn.sofifa.org/players/4/19/193011.png,Nat001,78,78,C00023,8500000,58000,Right,1,3,2,"Medium/ High",Normal,3
193013,"J. Shea",27,https://cdn.sofifa.org/players/4/19/193013.png,Nat001,62,62,C00411,200000,2000,Right,1,2,1,"Medium/ Medium",Lean,36
193014,"C. Evina",26,https://cdn.sofifa.org/players/4/19/193014.png,Nat019,65,65,C00175,450000,5000,Left,1,3,2,"High/ Medium",Lean,25
193030,"M. Luka?",32,https://cdn.sofifa.org/players/4/19/193030.png,Nat075,69,69,C00088,600000,6000,Right,1,2,1,"Medium/ Medium",Normal,1
193035,Salcedo,27,https://cdn.sofifa.org/players/4/19/193035.png,Nat012,60,62,C00209,170000,1000,Right,1,3,1,"Medium/ Medium",Normal,13
193041,"K. Navas",31,https://cdn.sofifa.org/players/4/19/193041.png,Nat084,87,87,C00321,30500000,195000,Right,3,3,1,"Medium/ Medium",Normal,1
193057,"C. Benschop",28,https://cdn.sofifa.org/players/4/19/193057.png,Nat111,69,69,C00081,1100000,14000,Right,1,3,3,"High/ High",Stocky,35
193061,"R. Pereyra",27,https://cdn.sofifa.org/players/4/19/193061.png,Nat023,80,80,C00107,15500000,65000,Right,2,4,4,"High/ Medium",Lean,7
193062,"M. Zeegelaar",27,https://cdn.sofifa.org/players/4/19/193062.png,Nat031,75,75,C00107,5500000,42000,Left,1,3,3,"High/ Medium",Normal,22
193073,"L. Legge",33,https://cdn.sofifa.org/players/4/19/193073.png,Nat001,65,65,C00176,220000,4000,Right,1,3,2,"Medium/ Medium",Normal,5
193076,Assis,28,https://cdn.sofifa.org/players/4/19/193076.png,Nat027,67,67,C00505,525000,3000,Right,1,2,1,"Medium/ Medium",Normal,13
193077,"D. Falcinelli",27,https://cdn.sofifa.org/players/4/19/193077.png,Nat004,74,75,C00161,6500000,29000,Left,1,2,3,"High/ Low",Lean,91
193080,"De Gea",27,https://cdn.sofifa.org/players/4/19/193080.png,Nat012,91,93,C00295,72000000,260000,Right,4,3,1,"Medium/ Medium",Lean,1
193081,"M. Saunier",28,https://cdn.sofifa.org/players/4/19/193081.png,Nat014,67,67,C00293,625000,3000,Right,1,3,2,"Medium/ Medium",Lean,20
193082,"J. Cuadrado",30,https://cdn.sofifa.org/players/4/19/193082.png,Nat059,84,84,C00125,29500000,150000,Right,3,3,5,"High/ Medium",Lean,11
193087,"P. Tomasik",30,https://cdn.sofifa.org/players/4/19/193087.png,Nat003,66,66,C00319,475000,3000,Left,1,3,2,"High/ Medium",Normal,77
193091,"B. Nuytinck",28,https://cdn.sofifa.org/players/4/19/193091.png,Nat031,74,76,C00388,5500000,22000,Left,1,2,2,"Low/ Medium",Normal,17
193092,"M. Rojas",26,https://cdn.sofifa.org/players/4/19/193092.png,Nat069,69,69,C00122,1100000,5000,Right,1,4,4,"High/ Medium",Normal,11
193097,"S. Salger",28,https://cdn.sofifa.org/players/4/19/193097.png,Nat002,70,70,C00595,1400000,9000,Left,1,3,2,"Medium/ Medium",Normal,11
193098,"C. Clemens",26,https://cdn.sofifa.org/players/4/19/193098.png,Nat002,73,73,C00363,4300000,17000,Right,2,3,3,"Medium/ Medium",Normal,17
193103,"P. Schönfeld",29,https://cdn.sofifa.org/players/4/19/193103.png,Nat002,68,68,C00464,850000,4000,Right,1,4,3,"Medium/ Medium",Normal,21
193105,"A. Areola",25,https://cdn.sofifa.org/players/4/19/193105.png,Nat014,81,85,C00063,16500000,61000,Right,2,3,1,"Medium/ Medium",Normal,23
193111,"R. Lange",29,https://cdn.sofifa.org/players/4/19/193111.png,Nat002,66,66,C00079,475000,1000,Left,1,3,3,"Medium/ High",Normal,20
193116,"M. Gonalons",29,https://cdn.sofifa.org/players/4/19/193116.png,Nat014,75,75,C00248,5000000,47000,Right,3,4,3,"Low/ Medium",Lean,15
193123,"A. Taylor",27,https://cdn.sofifa.org/players/4/19/193123.png,Nat016,66,67,C00099,600000,5000,Right,1,2,2,"Medium/ High",Stocky,6
193130,"A. Schürrle",27,https://cdn.sofifa.org/players/4/19/193130.png,Nat002,77,77,C00504,9500000,47000,Right,3,4,3,"High/ High",Lean,14
193133,"J. Stryger Larsen",27,https://cdn.sofifa.org/players/4/19/193133.png,Nat025,73,75,C00388,3900000,19000,Right,1,3,3,"High/ High",Normal,17
193141,"I. Pillud",32,https://cdn.sofifa.org/players/4/19/193141.png,Nat023,69,69,C00213,575000,9000,Right,1,3,2,"High/ Medium",Stocky,4
193143,"Roderick Miranda",27,https://cdn.sofifa.org/players/4/19/193143.png,Nat022,71,74,C00535,2400000,1000,Right,1,2,2,"Medium/ Medium",Normal,25
193147,"A. Gonçalves",32,https://cdn.sofifa.org/players/4/19/193147.png,Nat014,71,71,C00552,1800000,12000,Right,1,4,3,"High/ High",Normal,17
193148,"V. Le Goff",28,https://cdn.sofifa.org/players/4/19/193148.png,Nat014,72,72,C00293,2500000,7000,Left,1,3,3,"High/ Medium",Lean,25
